index	prediction
2141	entailment
2142	entailment
2143	entailment
2144	entailment
2145	entailment
2146	entailment
2147	entailment
2148	entailment
2149	entailment
2150	entailment
2151	entailment
2152	entailment
2153	neutral
2154	neutral
2155	entailment
2156	entailment
2157	entailment
2158	neutral
2159	entailment
2160	entailment
2161	entailment
2162	entailment
2163	entailment
2164	entailment
2165	entailment
2166	entailment
2167	entailment
2168	entailment
2169	neutral
2170	entailment
2171	entailment
2172	neutral
2173	entailment
2174	neutral
2175	entailment
2176	entailment
2177	entailment
2178	entailment
2179	entailment
2180	entailment
2181	entailment
2182	entailment
2183	entailment
2184	entailment
2185	entailment
2186	entailment
2187	neutral
2188	entailment
2189	entailment
2190	entailment
2191	entailment
2192	entailment
2193	entailment
2194	entailment
2195	entailment
2196	entailment
2197	entailment
2198	entailment
2199	neutral
2200	neutral
2201	entailment
2202	entailment
2203	entailment
2204	entailment
2205	neutral
2206	entailment
2207	entailment
2208	entailment
2209	entailment
2210	neutral
2211	entailment
2212	entailment
2213	entailment
2214	entailment
2215	entailment
2216	entailment
2217	neutral
2218	neutral
2219	entailment
2220	entailment
2221	entailment
2222	entailment
2223	neutral
2224	neutral
2225	entailment
2226	entailment
2227	entailment
2228	entailment
2229	entailment
2230	entailment
2231	entailment
2232	entailment
2233	entailment
2234	entailment
2235	neutral
2236	entailment
2237	entailment
2238	entailment
2239	entailment
2240	entailment
2241	entailment
2242	entailment
2243	entailment
2244	neutral
2245	entailment
2246	entailment
2247	entailment
2248	neutral
2249	entailment
2250	entailment
2251	entailment
2252	entailment
2253	entailment
2254	entailment
2255	entailment
2256	entailment
2257	neutral
2258	entailment
2259	entailment
2260	neutral
2261	neutral
2262	neutral
2263	entailment
2264	entailment
2265	entailment
2266	entailment
2267	neutral
2268	entailment
2269	entailment
2270	entailment
2271	entailment
2272	entailment
2273	entailment
2274	entailment
2275	entailment
2276	entailment
2277	neutral
2278	entailment
2279	neutral
2280	entailment
2281	entailment
2282	entailment
2283	neutral
2284	entailment
2285	neutral
2286	entailment
2287	neutral
2288	entailment
2289	entailment
2290	entailment
2291	neutral
2292	entailment
2293	neutral
2294	entailment
2295	neutral
2296	entailment
2297	entailment
2298	entailment
2299	entailment
2300	entailment
2301	entailment
2302	neutral
2303	entailment
2304	entailment
2305	entailment
2306	entailment
2307	neutral
2308	entailment
2309	entailment
2310	entailment
2311	neutral
2312	entailment
2313	entailment
2314	entailment
2315	entailment
2316	entailment
2317	entailment
2318	entailment
2319	entailment
2320	entailment
2321	entailment
2322	entailment
2323	entailment
2324	entailment
2325	entailment
2326	entailment
2327	entailment
2328	entailment
2329	entailment
2330	entailment
2331	entailment
2332	entailment
2333	entailment
2334	entailment
2335	neutral
2336	neutral
2337	neutral
2338	entailment
2339	entailment
2340	neutral
2341	entailment
2342	neutral
2343	entailment
2344	entailment
2345	entailment
2346	entailment
2347	entailment
2348	entailment
2349	entailment
2350	entailment
2351	entailment
2352	entailment
2353	entailment
2354	entailment
2355	entailment
2356	entailment
2357	entailment
2358	entailment
2359	entailment
2360	entailment
2361	entailment
2362	entailment
2363	entailment
2364	entailment
2365	entailment
2366	entailment
2367	entailment
2368	entailment
2369	entailment
2370	entailment
2371	entailment
2372	entailment
2373	entailment
2374	entailment
2375	neutral
2376	entailment
2377	neutral
2378	entailment
2379	entailment
2380	neutral
2381	entailment
2382	entailment
2383	entailment
2384	entailment
2385	entailment
2386	entailment
2387	neutral
2388	entailment
2389	entailment
2390	entailment
2391	neutral
2392	entailment
2393	entailment
2394	entailment
2395	entailment
2396	entailment
2397	neutral
2398	entailment
2399	entailment
2400	entailment
2401	neutral
2402	neutral
2403	entailment
2404	entailment
2405	entailment
2406	entailment
2407	neutral
2408	entailment
2409	entailment
2410	neutral
2411	entailment
2412	entailment
2413	entailment
2414	entailment
2415	entailment
2416	entailment
2417	entailment
2418	entailment
2419	entailment
2420	entailment
2421	neutral
2422	entailment
2423	neutral
2424	entailment
2425	entailment
2426	entailment
2427	entailment
2428	entailment
2429	entailment
2430	entailment
2431	entailment
2432	entailment
2433	entailment
2434	entailment
2435	entailment
2436	entailment
2437	entailment
2438	neutral
2439	entailment
2440	entailment
2441	entailment
2442	entailment
2443	entailment
2444	neutral
2445	entailment
2446	entailment
2447	entailment
2448	entailment
2449	entailment
2450	entailment
2451	entailment
2452	neutral
2453	entailment
2454	entailment
2455	neutral
2456	entailment
2457	neutral
2458	neutral
2459	entailment
2460	entailment
2461	entailment
2462	entailment
2463	entailment
2464	entailment
2465	entailment
2466	entailment
2467	entailment
2468	entailment
2469	entailment
2470	entailment
2471	entailment
2472	entailment
2473	entailment
2474	entailment
2475	neutral
2476	entailment
2477	entailment
2478	entailment
2479	entailment
2480	neutral
2481	entailment
2482	entailment
2483	entailment
2484	entailment
2485	entailment
2486	neutral
2487	entailment
2488	entailment
2489	entailment
2490	entailment
2491	entailment
2492	entailment
2493	entailment
2494	entailment
2495	entailment
2496	entailment
2497	neutral
2498	entailment
2499	entailment
2500	entailment
2501	entailment
2502	entailment
2503	entailment
2504	entailment
2505	entailment
2506	neutral
2507	entailment
2508	neutral
2509	entailment
2510	entailment
2511	entailment
2512	entailment
2513	entailment
2514	entailment
2515	entailment
2516	entailment
2517	entailment
2518	entailment
2519	entailment
2520	entailment
2521	neutral
2522	entailment
2523	entailment
2524	entailment
2525	entailment
2526	entailment
2527	neutral
2528	entailment
2529	neutral
2530	entailment
2531	entailment
2532	entailment
2533	entailment
2534	neutral
2535	entailment
2536	entailment
2537	neutral
2538	neutral
2539	entailment
2540	entailment
2541	entailment
2542	entailment
2543	entailment
2544	entailment
2545	entailment
2546	entailment
2547	entailment
2548	entailment
2549	entailment
2550	entailment
2551	entailment
2552	entailment
2553	entailment
2554	entailment
2555	entailment
2556	entailment
2557	entailment
2558	entailment
2559	entailment
2560	entailment
2561	entailment
2562	entailment
2563	neutral
2564	entailment
2565	entailment
2566	entailment
2567	entailment
2568	neutral
2569	entailment
2570	entailment
2571	entailment
2572	neutral
2573	entailment
2574	entailment
2575	entailment
2576	entailment
2577	entailment
2578	entailment
2579	neutral
2580	neutral
2581	entailment
2582	entailment
2583	entailment
2584	neutral
2585	entailment
2586	entailment
2587	entailment
2588	entailment
2589	neutral
2590	entailment
2591	entailment
2592	entailment
2593	entailment
2594	neutral
2595	entailment
2596	entailment
2597	neutral
2598	entailment
2599	entailment
2600	entailment
2601	entailment
2602	neutral
2603	entailment
2604	entailment
2605	entailment
2606	entailment
2607	entailment
2608	entailment
2609	entailment
2610	entailment
2611	entailment
2612	entailment
2613	entailment
2614	neutral
2615	entailment
2616	entailment
2617	entailment
2618	entailment
2619	neutral
2620	entailment
2621	entailment
2622	entailment
2623	entailment
2624	entailment
2625	entailment
2626	neutral
2627	entailment
2628	entailment
2629	entailment
2630	entailment
2631	entailment
2632	entailment
2633	entailment
2634	entailment
2635	entailment
2636	entailment
2637	entailment
2638	entailment
2639	entailment
2640	entailment
2641	entailment
2642	entailment
2643	entailment
2644	entailment
2645	entailment
2646	entailment
2647	entailment
2648	entailment
2649	neutral
2650	entailment
2651	neutral
2652	entailment
2653	entailment
2654	entailment
2655	entailment
2656	entailment
2657	entailment
2658	entailment
2659	entailment
2660	entailment
2661	entailment
2662	entailment
2663	entailment
2664	entailment
2665	entailment
2666	entailment
2667	entailment
2668	entailment
2669	neutral
2670	neutral
2671	entailment
2672	entailment
2673	entailment
2674	entailment
2675	neutral
2676	entailment
2677	entailment
2678	entailment
2679	entailment
2680	entailment
2681	entailment
2682	entailment
2683	neutral
2684	entailment
2685	neutral
2686	entailment
2687	entailment
2688	entailment
2689	entailment
2690	entailment
2691	entailment
2692	entailment
2693	entailment
2694	entailment
2695	entailment
2696	neutral
2697	entailment
2698	entailment
2699	entailment
2700	entailment
2701	neutral
2702	neutral
2703	neutral
2704	entailment
2705	entailment
2706	entailment
2707	neutral
2708	entailment
2709	entailment
2710	entailment
2711	entailment
2712	entailment
2713	entailment
2714	neutral
2715	entailment
2716	entailment
2717	neutral
2718	neutral
2719	entailment
2720	entailment
2721	entailment
2722	neutral
2723	entailment
2724	entailment
2725	neutral
2726	entailment
2727	neutral
2728	neutral
2729	neutral
2730	entailment
2731	entailment
2732	entailment
2733	neutral
2734	entailment
2735	entailment
2736	entailment
2737	entailment
2738	neutral
2739	entailment
2740	entailment
2741	neutral
2742	neutral
2743	entailment
2744	neutral
2745	entailment
2746	entailment
2747	entailment
2748	entailment
2749	entailment
2750	entailment
2751	entailment
2752	entailment
2753	entailment
2754	entailment
2755	entailment
2756	entailment
2757	entailment
2758	entailment
2759	entailment
2760	entailment
2761	entailment
2762	entailment
2763	neutral
2764	entailment
2765	entailment
2766	entailment
2767	entailment
2768	entailment
2769	entailment
2770	entailment
2771	entailment
2772	neutral
2773	neutral
2774	entailment
2775	entailment
2776	entailment
2777	entailment
2778	entailment
2779	entailment
2780	neutral
2781	neutral
2782	entailment
2783	entailment
2784	neutral
2785	entailment
2786	entailment
2787	entailment
2788	entailment
2789	entailment
2790	neutral
2791	entailment
2792	entailment
2793	entailment
2794	neutral
2795	entailment
2796	entailment
2797	neutral
2798	neutral
2799	entailment
2800	entailment
2801	entailment
2802	entailment
2803	neutral
2804	entailment
2805	entailment
2806	entailment
2807	entailment
2808	entailment
2809	entailment
2810	entailment
2811	entailment
2812	neutral
2813	neutral
2814	neutral
2815	neutral
2816	neutral
2817	entailment
2818	entailment
2819	neutral
2820	entailment
2821	entailment
2822	entailment
2823	entailment
2824	neutral
2825	entailment
2826	entailment
2827	entailment
2828	entailment
2829	neutral
2830	entailment
2831	entailment
2832	entailment
2833	entailment
2834	entailment
2835	entailment
2836	entailment
2837	entailment
2838	entailment
2839	neutral
2840	entailment
2841	entailment
2842	entailment
2843	neutral
2844	entailment
2845	entailment
2846	entailment
2847	entailment
2848	entailment
2849	entailment
2850	entailment
2851	entailment
2852	entailment
2853	entailment
2854	entailment
2855	entailment
2856	entailment
2857	entailment
2858	entailment
2859	entailment
2860	entailment
2861	entailment
2862	entailment
2863	entailment
2864	entailment
2865	entailment
2866	neutral
2867	entailment
2868	entailment
2869	neutral
2870	neutral
2871	entailment
2872	entailment
2873	neutral
2874	entailment
2875	entailment
2876	entailment
2877	neutral
2878	neutral
2879	entailment
2880	entailment
2881	entailment
2882	entailment
2883	entailment
2884	neutral
2885	entailment
2886	entailment
2887	neutral
2888	entailment
2889	entailment
2890	entailment
2891	entailment
2892	entailment
2893	entailment
2894	entailment
2895	entailment
2896	entailment
2897	entailment
2898	entailment
2899	entailment
2900	entailment
2901	neutral
2902	entailment
2903	entailment
2904	entailment
2905	entailment
2906	neutral
2907	entailment
2908	entailment
2909	entailment
2910	entailment
2911	entailment
2912	entailment
2913	neutral
2914	entailment
2915	entailment
2916	entailment
2917	neutral
2918	entailment
2919	entailment
2920	neutral
2921	entailment
2922	entailment
2923	entailment
2924	neutral
2925	entailment
2926	entailment
2927	entailment
2928	entailment
2929	entailment
2930	entailment
2931	entailment
2932	entailment
2933	neutral
2934	entailment
2935	entailment
2936	entailment
2937	entailment
2938	entailment
2939	entailment
2940	entailment
2941	entailment
2942	entailment
2943	entailment
2944	entailment
2945	entailment
2946	neutral
2947	entailment
2948	entailment
2949	entailment
2950	entailment
2951	entailment
2952	entailment
2953	entailment
2954	entailment
2955	entailment
2956	entailment
2957	entailment
2958	neutral
2959	entailment
2960	entailment
2961	entailment
2962	entailment
2963	entailment
2964	neutral
2965	neutral
2966	entailment
2967	entailment
2968	entailment
2969	entailment
2970	entailment
2971	entailment
2972	entailment
2973	neutral
2974	entailment
2975	entailment
2976	entailment
2977	entailment
2978	entailment
2979	entailment
2980	entailment
2981	entailment
2982	entailment
2983	entailment
2984	entailment
2985	entailment
2986	entailment
2987	entailment
2988	entailment
2989	entailment
2990	entailment
2991	entailment
2992	entailment
2993	entailment
2994	entailment
2995	neutral
2996	entailment
2997	neutral
2998	neutral
2999	entailment
3000	neutral
3001	entailment
3002	entailment
3003	entailment
3004	entailment
3005	entailment
3006	entailment
3007	entailment
3008	entailment
3009	entailment
3010	neutral
3011	entailment
3012	entailment
3013	entailment
3014	entailment
3015	neutral
3016	neutral
3017	entailment
3018	entailment
3019	entailment
3020	entailment
3021	entailment
3022	entailment
3023	entailment
3024	entailment
3025	neutral
3026	entailment
3027	neutral
3028	entailment
3029	neutral
3030	entailment
3031	entailment
3032	entailment
3033	entailment
3034	neutral
3035	entailment
3036	entailment
3037	neutral
3038	neutral
3039	neutral
3040	entailment
3041	entailment
3042	entailment
3043	entailment
3044	entailment
3045	neutral
3046	entailment
3047	neutral
3048	entailment
3049	entailment
3050	neutral
3051	entailment
3052	entailment
3053	entailment
3054	entailment
3055	neutral
3056	entailment
3057	entailment
3058	entailment
3059	entailment
3060	neutral
3061	entailment
3062	entailment
3063	neutral
3064	neutral
3065	entailment
3066	entailment
3067	entailment
3068	entailment
3069	entailment
3070	entailment
3071	entailment
3072	entailment
3073	entailment
3074	neutral
3075	entailment
3076	neutral
3077	entailment
3078	neutral
3079	entailment
3080	entailment
3081	entailment
3082	entailment
3083	entailment
3084	entailment
3085	entailment
3086	neutral
3087	entailment
3088	neutral
3089	entailment
3090	entailment
3091	entailment
3092	entailment
3093	entailment
3094	entailment
3095	entailment
3096	entailment
3097	entailment
3098	neutral
3099	entailment
3100	neutral
3101	entailment
3102	entailment
3103	entailment
3104	entailment
3105	neutral
3106	neutral
3107	entailment
3108	entailment
3109	entailment
3110	entailment
3111	entailment
3112	entailment
3113	entailment
3114	entailment
3115	entailment
3116	neutral
3117	neutral
3118	neutral
3119	entailment
3120	neutral
3121	entailment
3122	neutral
3123	entailment
3124	entailment
3125	entailment
3126	entailment
3127	entailment
3128	neutral
3129	entailment
3130	entailment
3131	neutral
3132	entailment
3133	entailment
3134	entailment
3135	entailment
3136	neutral
3137	entailment
3138	entailment
3139	entailment
3140	neutral
3141	neutral
3142	entailment
3143	entailment
3144	entailment
3145	entailment
3146	entailment
3147	neutral
3148	entailment
3149	entailment
3150	neutral
3151	entailment
3152	entailment
3153	entailment
3154	entailment
3155	entailment
3156	entailment
3157	entailment
3158	entailment
3159	neutral
3160	entailment
3161	neutral
3162	neutral
3163	entailment
3164	neutral
3165	entailment
3166	neutral
3167	entailment
3168	entailment
3169	entailment
3170	entailment
3171	entailment
3172	entailment
3173	entailment
3174	entailment
3175	entailment
3176	entailment
3177	entailment
3178	neutral
3179	entailment
3180	entailment
3181	entailment
3182	entailment
3183	entailment
3184	entailment
3185	entailment
3186	entailment
3187	entailment
3188	entailment
3189	entailment
3190	entailment
3191	entailment
3192	entailment
3193	entailment
3194	entailment
3195	entailment
3196	entailment
3197	entailment
3198	entailment
3199	entailment
3200	entailment
3201	entailment
3202	entailment
3203	entailment
3204	entailment
3205	entailment
3206	neutral
3207	entailment
3208	neutral
3209	entailment
3210	entailment
3211	entailment
3212	neutral
3213	entailment
3214	entailment
3215	neutral
3216	entailment
3217	entailment
3218	neutral
3219	neutral
3220	entailment
3221	entailment
3222	entailment
3223	entailment
3224	entailment
3225	entailment
3226	neutral
3227	entailment
3228	neutral
3229	entailment
3230	entailment
3231	entailment
3232	entailment
3233	entailment
3234	entailment
3235	entailment
3236	entailment
3237	entailment
3238	neutral
3239	entailment
3240	neutral
3241	entailment
3242	entailment
3243	entailment
3244	entailment
3245	entailment
3246	entailment
3247	entailment
3248	entailment
3249	entailment
3250	entailment
3251	neutral
3252	entailment
3253	entailment
3254	neutral
3255	neutral
3256	entailment
3257	entailment
3258	entailment
3259	entailment
3260	entailment
3261	entailment
3262	neutral
3263	entailment
3264	neutral
3265	entailment
3266	entailment
3267	entailment
3268	entailment
3269	entailment
3270	entailment
3271	entailment
3272	entailment
3273	entailment
3274	entailment
3275	entailment
3276	entailment
3277	entailment
3278	entailment
3279	entailment
3280	entailment
3281	entailment
3282	neutral
3283	entailment
3284	neutral
3285	entailment
3286	neutral
3287	entailment
3288	entailment
3289	entailment
3290	entailment
3291	entailment
3292	entailment
3293	entailment
3294	entailment
3295	entailment
3296	entailment
3297	entailment
3298	entailment
3299	neutral
3300	entailment
3301	entailment
3302	entailment
3303	entailment
3304	entailment
3305	entailment
3306	entailment
3307	entailment
3308	entailment
3309	entailment
3310	neutral
3311	neutral
3312	entailment
3313	entailment
3314	entailment
3315	entailment
3316	entailment
3317	entailment
3318	entailment
3319	entailment
3320	entailment
3321	entailment
3322	neutral
3323	entailment
3324	entailment
3325	entailment
3326	entailment
3327	neutral
3328	neutral
3329	entailment
3330	entailment
3331	entailment
3332	entailment
3333	entailment
3334	entailment
3335	entailment
3336	entailment
3337	neutral
3338	entailment
3339	neutral
3340	entailment
3341	neutral
3342	entailment
3343	entailment
3344	entailment
3345	entailment
3346	entailment
3347	entailment
3348	entailment
3349	entailment
3350	entailment
3351	entailment
3352	neutral
3353	entailment
3354	entailment
3355	entailment
3356	entailment
3357	entailment
3358	entailment
3359	entailment
3360	entailment
3361	entailment
3362	entailment
3363	entailment
3364	entailment
3365	neutral
3366	entailment
3367	neutral
3368	entailment
3369	entailment
3370	entailment
3371	entailment
3372	neutral
3373	entailment
3374	entailment
3375	neutral
3376	entailment
3377	entailment
3378	entailment
3379	entailment
3380	entailment
3381	entailment
3382	entailment
3383	entailment
3384	entailment
3385	entailment
3386	neutral
3387	entailment
3388	entailment
3389	entailment
3390	entailment
3391	entailment
3392	entailment
3393	entailment
3394	entailment
3395	neutral
3396	neutral
3397	entailment
3398	entailment
3399	entailment
3400	neutral
3401	entailment
3402	entailment
3403	entailment
3404	entailment
3405	entailment
3406	entailment
3407	neutral
3408	entailment
3409	entailment
3410	entailment
3411	entailment
3412	entailment
3413	entailment
3414	entailment
3415	entailment
3416	entailment
3417	entailment
3418	entailment
3419	entailment
3420	entailment
3421	entailment
3422	entailment
3423	neutral
3424	entailment
3425	entailment
3426	entailment
3427	entailment
3428	entailment
3429	entailment
3430	entailment
3431	entailment
3432	entailment
3433	entailment
3434	entailment
3435	entailment
3436	entailment
3437	entailment
3438	entailment
3439	entailment
3440	entailment
3441	entailment
3442	entailment
3443	entailment
3444	entailment
3445	entailment
3446	entailment
3447	entailment
3448	entailment
3449	entailment
3450	entailment
3451	entailment
3452	neutral
3453	neutral
3454	entailment
3455	entailment
3456	entailment
3457	neutral
3458	entailment
3459	entailment
3460	entailment
3461	neutral
3462	entailment
3463	entailment
3464	entailment
3465	entailment
3466	entailment
3467	entailment
3468	entailment
3469	neutral
3470	entailment
3471	entailment
3472	entailment
3473	entailment
3474	neutral
3475	entailment
3476	neutral
3477	entailment
3478	entailment
3479	neutral
3480	neutral
3481	entailment
3482	entailment
3483	entailment
3484	entailment
3485	entailment
3486	neutral
3487	entailment
3488	entailment
3489	entailment
3490	entailment
3491	entailment
3492	entailment
3493	entailment
3494	entailment
3495	entailment
3496	neutral
3497	entailment
3498	entailment
3499	entailment
3500	entailment
3501	entailment
3502	entailment
3503	neutral
3504	entailment
3505	entailment
3506	entailment
3507	entailment
3508	neutral
3509	entailment
3510	entailment
3511	entailment
3512	neutral
3513	neutral
3514	entailment
3515	entailment
3516	entailment
3517	entailment
3518	entailment
3519	entailment
3520	entailment
3521	entailment
3522	neutral
3523	neutral
3524	neutral
3525	neutral
3526	entailment
3527	entailment
3528	entailment
3529	neutral
3530	neutral
3531	neutral
3532	entailment
3533	neutral
3534	entailment
3535	entailment
3536	entailment
3537	entailment
3538	entailment
3539	neutral
3540	entailment
3541	neutral
3542	entailment
3543	entailment
3544	entailment
3545	entailment
3546	entailment
3547	entailment
3548	entailment
3549	entailment
3550	entailment
3551	entailment
3552	entailment
3553	entailment
3554	neutral
3555	entailment
3556	entailment
3557	entailment
3558	neutral
3559	entailment
3560	entailment
3561	neutral
3562	neutral
3563	entailment
3564	entailment
3565	entailment
3566	entailment
3567	entailment
3568	neutral
3569	entailment
3570	entailment
3571	entailment
3572	neutral
3573	entailment
3574	entailment
3575	neutral
3576	neutral
3577	entailment
3578	entailment
3579	entailment
3580	entailment
3581	entailment
3582	entailment
3583	entailment
3584	entailment
3585	entailment
3586	entailment
3587	entailment
3588	entailment
3589	entailment
3590	entailment
3591	neutral
3592	entailment
3593	entailment
3594	entailment
3595	entailment
3596	entailment
3597	entailment
3598	entailment
3599	entailment
3600	entailment
3601	entailment
3602	neutral
3603	entailment
3604	entailment
3605	entailment
3606	neutral
3607	entailment
3608	neutral
3609	entailment
3610	entailment
3611	entailment
3612	neutral
3613	entailment
3614	neutral
3615	entailment
3616	entailment
3617	entailment
3618	entailment
3619	entailment
3620	entailment
3621	entailment
3622	entailment
3623	entailment
3624	entailment
3625	entailment
3626	entailment
3627	entailment
3628	entailment
3629	entailment
3630	entailment
3631	entailment
3632	entailment
3633	entailment
3634	entailment
3635	entailment
3636	entailment
3637	entailment
3638	neutral
3639	entailment
3640	entailment
3641	neutral
3642	neutral
3643	entailment
3644	entailment
3645	entailment
3646	neutral
3647	entailment
3648	entailment
3649	neutral
3650	entailment
3651	neutral
3652	entailment
3653	entailment
3654	entailment
3655	entailment
3656	entailment
3657	neutral
3658	neutral
3659	neutral
3660	neutral
3661	neutral
3662	entailment
3663	neutral
3664	neutral
3665	entailment
3666	neutral
3667	entailment
3668	entailment
3669	entailment
3670	entailment
3671	entailment
3672	entailment
3673	entailment
3674	entailment
3675	entailment
3676	entailment
3677	entailment
3678	entailment
3679	entailment
3680	entailment
3681	entailment
3682	entailment
3683	neutral
3684	entailment
3685	entailment
3686	neutral
3687	entailment
3688	entailment
3689	entailment
3690	entailment
3691	entailment
3692	neutral
3693	entailment
3694	entailment
3695	neutral
3696	entailment
3697	entailment
3698	neutral
3699	entailment
3700	entailment
3701	entailment
3702	neutral
3703	entailment
3704	neutral
3705	entailment
3706	entailment
3707	entailment
3708	entailment
3709	entailment
3710	entailment
3711	entailment
3712	entailment
3713	neutral
3714	entailment
3715	entailment
3716	entailment
3717	neutral
3718	entailment
3719	entailment
3720	entailment
3721	entailment
3722	entailment
3723	entailment
3724	entailment
3725	entailment
3726	entailment
3727	neutral
3728	entailment
3729	entailment
3730	entailment
3731	entailment
3732	entailment
3733	entailment
3734	entailment
3735	entailment
3736	entailment
3737	entailment
3738	entailment
3739	entailment
3740	entailment
3741	neutral
3742	neutral
3743	entailment
3744	entailment
3745	entailment
3746	entailment
3747	neutral
3748	entailment
3749	entailment
3750	entailment
3751	entailment
3752	entailment
3753	entailment
3754	entailment
3755	neutral
3756	entailment
3757	entailment
3758	entailment
3759	neutral
3760	neutral
3761	entailment
3762	entailment
3763	entailment
3764	entailment
3765	entailment
3766	neutral
3767	entailment
3768	entailment
3769	entailment
3770	neutral
3771	entailment
3772	entailment
3773	entailment
3774	entailment
3775	entailment
3776	entailment
3777	entailment
3778	entailment
3779	entailment
3780	entailment
3781	neutral
3782	entailment
3783	neutral
3784	neutral
3785	neutral
3786	neutral
3787	entailment
3788	entailment
3789	entailment
3790	entailment
3791	neutral
3792	entailment
3793	entailment
3794	entailment
3795	neutral
3796	entailment
3797	entailment
3798	entailment
3799	entailment
3800	neutral
3801	entailment
3802	entailment
3803	entailment
3804	neutral
3805	entailment
3806	entailment
3807	entailment
3808	entailment
3809	entailment
3810	entailment
3811	entailment
3812	entailment
3813	entailment
3814	neutral
3815	entailment
3816	entailment
3817	entailment
3818	entailment
3819	entailment
3820	entailment
3821	entailment
3822	neutral
3823	entailment
3824	neutral
3825	entailment
3826	entailment
3827	entailment
3828	entailment
3829	entailment
3830	entailment
3831	entailment
3832	entailment
3833	entailment
3834	neutral
3835	entailment
3836	entailment
3837	entailment
3838	entailment
3839	entailment
3840	entailment
3841	entailment
3842	neutral
3843	entailment
3844	entailment
3845	entailment
3846	entailment
3847	entailment
3848	entailment
3849	entailment
3850	entailment
3851	entailment
3852	entailment
3853	entailment
3854	neutral
3855	entailment
3856	entailment
3857	entailment
3858	entailment
3859	entailment
3860	entailment
3861	entailment
3862	entailment
3863	entailment
3864	entailment
3865	entailment
3866	entailment
3867	neutral
3868	entailment
3869	entailment
3870	entailment
3871	entailment
3872	entailment
3873	neutral
3874	entailment
3875	entailment
3876	neutral
3877	entailment
3878	entailment
3879	entailment
3880	entailment
3881	neutral
3882	entailment
3883	entailment
3884	entailment
3885	entailment
3886	entailment
3887	entailment
3888	neutral
3889	neutral
3890	entailment
3891	entailment
3892	entailment
3893	neutral
3894	entailment
3895	entailment
3896	entailment
3897	neutral
3898	entailment
3899	entailment
3900	entailment
3901	entailment
3902	entailment
3903	entailment
3904	entailment
3905	neutral
3906	entailment
3907	entailment
3908	entailment
3909	entailment
3910	entailment
3911	entailment
3912	entailment
3913	entailment
3914	entailment
3915	entailment
3916	entailment
3917	entailment
3918	entailment
3919	entailment
3920	entailment
3921	entailment
3922	entailment
3923	entailment
3924	entailment
3925	entailment
3926	entailment
3927	entailment
3928	neutral
3929	neutral
3930	entailment
3931	entailment
3932	entailment
3933	entailment
3934	neutral
3935	entailment
3936	neutral
3937	entailment
3938	entailment
3939	entailment
3940	entailment
3941	neutral
3942	entailment
3943	entailment
3944	entailment
3945	entailment
3946	neutral
3947	entailment
3948	neutral
3949	neutral
3950	neutral
3951	entailment
3952	entailment
3953	neutral
3954	entailment
3955	entailment
3956	entailment
3957	neutral
3958	entailment
3959	neutral
3960	entailment
3961	entailment
3962	entailment
3963	entailment
3964	entailment
3965	entailment
3966	entailment
3967	entailment
3968	entailment
3969	entailment
3970	entailment
3971	entailment
3972	entailment
3973	entailment
3974	neutral
3975	entailment
3976	neutral
3977	entailment
3978	entailment
3979	neutral
3980	entailment
3981	entailment
3982	entailment
3983	entailment
3984	entailment
3985	neutral
3986	neutral
3987	entailment
3988	neutral
3989	entailment
3990	neutral
3991	entailment
3992	entailment
3993	entailment
3994	entailment
3995	entailment
3996	entailment
3997	neutral
3998	entailment
3999	entailment
4000	entailment
4001	neutral
4002	neutral
4003	neutral
4004	neutral
4005	neutral
4006	entailment
4007	entailment
4008	neutral
4009	entailment
4010	entailment
4011	entailment
4012	entailment
4013	entailment
4014	neutral
4015	entailment
4016	entailment
4017	entailment
4018	entailment
4019	entailment
4020	entailment
4021	entailment
4022	entailment
4023	entailment
4024	entailment
4025	entailment
4026	entailment
4027	entailment
4028	neutral
4029	neutral
4030	entailment
4031	entailment
4032	entailment
4033	neutral
4034	entailment
4035	neutral
4036	neutral
4037	neutral
4038	neutral
4039	entailment
4040	entailment
4041	entailment
4042	entailment
4043	neutral
4044	entailment
4045	entailment
4046	entailment
4047	entailment
4048	entailment
4049	entailment
4050	neutral
4051	neutral
4052	entailment
4053	neutral
4054	entailment
4055	entailment
4056	entailment
4057	entailment
4058	entailment
4059	entailment
4060	entailment
4061	entailment
4062	entailment
4063	entailment
4064	entailment
4065	entailment
4066	entailment
4067	entailment
4068	entailment
4069	entailment
4070	entailment
4071	entailment
4072	entailment
4073	entailment
4074	entailment
4075	entailment
4076	entailment
4077	neutral
4078	entailment
4079	entailment
4080	neutral
4081	entailment
4082	entailment
4083	neutral
4084	neutral
4085	entailment
4086	entailment
4087	neutral
4088	entailment
4089	entailment
4090	entailment
4091	entailment
4092	entailment
4093	entailment
4094	entailment
4095	entailment
4096	entailment
4097	entailment
4098	entailment
4099	entailment
4100	entailment
4101	entailment
4102	entailment
4103	neutral
4104	entailment
4105	entailment
4106	neutral
4107	entailment
4108	neutral
4109	entailment
4110	entailment
4111	entailment
4112	neutral
4113	entailment
4114	neutral
4115	neutral
4116	entailment
4117	entailment
4118	entailment
4119	neutral
4120	entailment
4121	neutral
4122	entailment
4123	entailment
4124	entailment
4125	entailment
4126	entailment
4127	entailment
4128	entailment
4129	entailment
4130	entailment
4131	entailment
4132	entailment
4133	entailment
4134	neutral
4135	entailment
4136	entailment
4137	entailment
4138	entailment
4139	neutral
